strategy,families,macd_filter,macd_timeframe,stop_atr_buffer,target_r,max_hold_bars,use_risk_controls,score,trades,net_points,profit_factor,win_rate,avg_points,max_drawdown_points,worst_trade_points
pine_default_macd5_hist_deceleration_stop1.25_r1.2_h30_norisk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,1.2,30,False,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r1.2_h30_risk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,1.2,30,True,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r1.2_h60_norisk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,1.2,60,False,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r1.2_h60_risk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,1.2,60,True,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r1.8_h30_norisk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,1.8,30,False,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r1.8_h30_risk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,1.8,30,True,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r1.8_h60_norisk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,1.8,60,False,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r1.8_h60_risk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,1.8,60,True,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r2.5_h30_norisk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,2.5,30,False,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r2.5_h30_risk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,2.5,30,True,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r2.5_h60_norisk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,2.5,60,False,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
pine_default_macd5_hist_deceleration_stop1.25_r2.5_h60_risk,top_breakout_long+trend_ignition_long,hist_deceleration,5,1.25,2.5,60,True,280.40480073748176,3,124.67265840470645,5.944501718531964,0.6666666666666666,41.55755280156882,25.214402886631433,-25.214402886631433
smc_trend_filtered_macd1_cross_recent_5_stop1.25_r1.2_h60_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,cross_recent_5,1,1.25,1.2,60,False,279.7702354862994,350,620.7775703383413,1.1450085032261836,0.5,1.7736502009666895,296.9511202594513,-88.96885781471428
selective_bidirectional_strict_short_macd5_hist_deceleration_stop1.25_r1.8_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,hist_deceleration,5,1.25,1.8,30,True,279.44774552932614,177,409.50560844547726,1.252830596110054,0.4971751412429379,2.3135910081665383,200.8078203631303,-79.90994064663028
long_bias_macd5_trend_stop1.25_r1.2_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend,5,1.25,1.2,60,True,279.28484031136327,170,614.7899510783318,1.4160112523395394,0.5529411764705883,3.6164114769313636,317.9507997017754,-79.90994064663028
long_bias_macd5_trend_hist_stop1.25_r1.2_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend_hist,5,1.25,1.2,60,True,279.28484031136327,170,614.7899510783318,1.4160112523395394,0.5529411764705883,3.6164114769313636,317.9507997017754,-79.90994064663028
smc_bos_fvg_macd5_trend_stop1.25_r2.5_h30_norisk,smc_bos_fvg_long+smc_bos_fvg_short,trend,5,1.25,2.5,30,False,278.3467953788203,420,983.6229124646197,1.224133552828734,0.5095238095238095,2.341959315391952,484.10178885529604,-86.15001208645481
smc_bos_fvg_macd5_trend_hist_stop1.25_r2.5_h30_norisk,smc_bos_fvg_long+smc_bos_fvg_short,trend_hist,5,1.25,2.5,30,False,278.3467953788203,420,983.6229124646197,1.224133552828734,0.5095238095238095,2.341959315391952,484.10178885529604,-86.15001208645481
trend_transition_macd1_hist_repair_stop0.8_r2.5_h30_risk,trend_transition_long+trend_transition_short,hist_repair,1,0.8,2.5,30,True,276.677984810139,97,399.1343358139093,1.4265188526160966,0.5257731958762887,4.114786967153704,210.3026982506417,-95.6801976070492
phase_long_macd5_trend_stop1.25_r2.5_h30_risk,phase_up_breakout_long+phase_up_pullback_long,trend,5,1.25,2.5,30,True,276.5295851874939,180,332.9910364198986,1.2175154759004478,0.5111111111111111,1.8499502023327699,163.6563463311977,-65.63671954385063
phase_long_macd5_trend_hist_stop1.25_r2.5_h30_risk,phase_up_breakout_long+phase_up_pullback_long,trend_hist,5,1.25,2.5,30,True,276.5295851874939,180,332.9910364198986,1.2175154759004478,0.5111111111111111,1.8499502023327699,163.6563463311977,-65.63671954385063
selective_bidirectional_session_macd1_hist_repair_stop1.25_r1.2_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,hist_repair,1,1.25,1.2,30,True,275.68457128013966,94,349.2905820967426,1.3509245740299554,0.5425531914893617,3.7158572563483254,181.26418533621836,-108.01593376101664
trend_pullback_macd1_hist_deceleration_stop1.25_r1.2_h60_norisk,trend_pullback_long+trend_pullback_short,hist_deceleration,1,1.25,1.2,60,False,275.2581162366446,109,561.2174116454626,1.4239477183216012,0.4954128440366973,5.148783593077638,304.75103393168683,-70.78869013196163
selective_bidirectional_session_macd5_trend_stop1.25_r1.8_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,trend,5,1.25,1.8,60,True,275.193401548671,177,696.2240806207956,1.50031321304891,0.5254237288135594,3.933469382038393,373.42418990312945,-42.33700169505755
selective_bidirectional_session_macd5_trend_hist_stop1.25_r1.8_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,trend_hist,5,1.25,1.8,60,True,275.193401548671,177,696.2240806207956,1.50031321304891,0.5254237288135594,3.933469382038393,373.42418990312945,-42.33700169505755
selective_bidirectional_strict_short_macd5_trend_stop1.25_r1.8_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,trend,5,1.25,1.8,60,True,275.193401548671,177,696.2240806207956,1.50031321304891,0.5254237288135594,3.933469382038393,373.42418990312945,-42.33700169505755
selective_bidirectional_strict_short_macd5_trend_hist_stop1.25_r1.8_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,trend_hist,5,1.25,1.8,60,True,275.193401548671,177,696.2240806207956,1.50031321304891,0.5254237288135594,3.933469382038393,373.42418990312945,-42.33700169505755
selective_bidirectional_session_macd1_hist_deceleration_stop1.25_r2.5_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,hist_deceleration,1,1.25,2.5,30,True,275.1610418223121,179,660.417687011708,1.53063316916246,0.4972067039106145,3.689484284981609,352.8001518433375,-46.13514227275664
selective_bidirectional_strict_short_macd1_hist_deceleration_stop1.25_r2.5_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,hist_deceleration,1,1.25,2.5,30,True,275.1610418223121,179,660.417687011708,1.53063316916246,0.4972067039106145,3.689484284981609,352.8001518433375,-46.13514227275664
selective_bidirectional_session_macd1_hist_repair_stop0.8_r2.5_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,hist_repair,1,0.8,2.5,30,True,274.30360644818285,96,284.1423589287333,1.3130655186792888,0.5208333333333334,2.959816238840972,145.54904712124335,-95.6801976070492
phase_trend_macd5_trend_stop1.25_r1.2_h30_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend,5,1.25,1.2,30,False,273.7789980677544,780,1069.5263695123613,1.1313904975322855,0.49615384615384617,1.371187653220976,521.5003663357493,-91.65533754585704
phase_trend_macd5_trend_hist_stop1.25_r1.2_h30_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend_hist,5,1.25,1.2,30,False,273.7789980677544,780,1069.5263695123613,1.1313904975322855,0.49615384615384617,1.371187653220976,521.5003663357493,-91.65533754585704
smc_long_bias_macd1_cross_recent_5_stop1.25_r2.5_h30_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,cross_recent_5,1,1.25,2.5,30,True,273.50849212958076,176,441.37328607636664,1.3273163083904307,0.4943181818181818,2.507802761797538,225.8726685114234,-52.40580557257272
phase_plus_fast_macd5_cross_recent_5_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short+fast_reversal_long+fast_reversal_short,cross_recent_5,5,1.25,2.5,60,False,272.71923268505554,141,592.282822508645,1.335324863268299,0.5177304964539007,4.200587393678334,316.42563685497953,-142.95807761184187
selective_bidirectional_session_macd5_cross_recent_5_stop1.25_r1.2_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,cross_recent_5,5,1.25,1.2,60,False,272.6862488555147,111,474.5361828791865,1.3314270914562525,0.5675675675675675,4.275100746659338,255.1972042335583,-142.95807761184187
selective_bidirectional_strict_short_macd1_hist_repair_stop0.8_r2.5_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,hist_repair,1,0.8,2.5,60,True,272.6521019760212,85,326.18570038582766,1.39928565615821,0.5058823529411764,3.8374788280685608,170.82042616848048,-61.78021815187094
smc_long_bias_macd5_trend_stop1.25_r2.5_h60_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend,5,1.25,2.5,60,True,272.62712123816027,175,441.45227229377633,1.314556699904797,0.5085714285714286,2.5225844131072934,226.96607178335762,-44.90935781666849
smc_long_bias_macd5_trend_hist_stop1.25_r2.5_h60_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend_hist,5,1.25,2.5,60,True,272.62712123816027,175,441.45227229377633,1.314556699904797,0.5085714285714286,2.5225844131072934,226.96607178335762,-44.90935781666849
phase_trend_macd5_cross_recent_5_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,cross_recent_5,5,1.25,2.5,60,False,272.5519763924034,141,591.822434203601,1.3349768989976758,0.5177304964539007,4.197322228394333,316.42563685497953,-142.95807761184187
phase_short_macd1_hist_repair_stop0.8_r1.2_h30_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,1,0.8,1.2,30,False,270.764561386452,178,234.0288220711045,1.1582014182731866,0.48314606741573035,1.3147686633208118,115.92039496175857,-56.45821582922872
smc_long_bias_macd60_trend_stop1.25_r1.8_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend,60,1.25,1.8,30,False,270.75248832213816,328,770.9915930510833,1.2543004230451376,0.4847560975609756,2.3505841251557418,394.7779755920892,-62.36571431771881
smc_long_bias_macd60_trend_hist_stop1.25_r1.8_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend_hist,60,1.25,1.8,30,False,270.75248832213816,328,770.9915930510833,1.2543004230451376,0.4847560975609756,2.3505841251557418,394.7779755920892,-62.36571431771881
selective_bidirectional_macd1_cross_recent_5_stop0.8_r1.8_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,0.8,1.8,30,False,270.54991861060597,404,671.7808236473029,1.17156139867261,0.46534653465346537,1.6628238209091655,335.3828808222024,-78.99006900141467
selective_bidirectional_core_macd1_cross_recent_5_stop0.8_r1.8_h30_norisk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,0.8,1.8,30,False,270.54991861060597,404,671.7808236473029,1.17156139867261,0.46534653465346537,1.6628238209091655,335.3828808222024,-78.99006900141467
selective_bidirectional_session_macd5_trend_stop1.25_r1.8_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,trend,5,1.25,1.8,60,False,270.4262859789321,454,1210.713599486291,1.2182393511965421,0.5110132158590308,2.666770042921346,623.8124221573307,-81.22657366194835
selective_bidirectional_session_macd5_trend_hist_stop1.25_r1.8_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,trend_hist,5,1.25,1.8,60,False,270.4262859789321,454,1210.713599486291,1.2182393511965421,0.5110132158590308,2.666770042921346,623.8124221573307,-81.22657366194835
phase_long_macd1_hist_repair_stop1.25_r2.5_h30_norisk,phase_up_breakout_long+phase_up_pullback_long,hist_repair,1,1.25,2.5,30,False,270.420960544738,250,568.6626057942449,1.2264791990581816,0.46,2.2746504231769795,289.45409198991547,-58.316976024209
smc_long_bias_macd60_cross_recent_5_stop1.25_r1.2_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,cross_recent_5,60,1.25,1.2,60,False,270.1203217313559,13,101.51931297247938,2.0084467778096737,0.5384615384615384,7.809177920959953,31.88895223671352,-22.71684115941389
smc_long_bias_macd60_cross_recent_5_stop1.25_r1.2_h60_risk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,cross_recent_5,60,1.25,1.2,60,True,270.1203217313559,13,101.51931297247938,2.0084467778096737,0.5384615384615384,7.809177920959953,31.88895223671352,-22.71684115941389
trend_transition_macd5_trend_stop1.25_r2.5_h30_norisk,trend_transition_long+trend_transition_short,trend,5,1.25,2.5,30,False,270.0741052759748,571,1042.8924588798836,1.1713693126747147,0.4991243432574431,1.8264316267598664,525.38223795058,-79.90994064663028
trend_transition_macd5_trend_hist_stop1.25_r2.5_h30_norisk,trend_transition_long+trend_transition_short,trend_hist,5,1.25,2.5,30,False,270.0741052759748,571,1042.8924588798836,1.1713693126747147,0.4991243432574431,1.8264316267598664,525.38223795058,-79.90994064663028
long_bias_macd60_trend_stop1.25_r1.2_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend,60,1.25,1.2,60,False,269.67309554717866,202,559.6756200173586,1.255893343814688,0.5148514851485149,2.7706713862245476,291.65562794569996,-62.36571431771881
long_bias_macd60_trend_hist_stop1.25_r1.2_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend_hist,60,1.25,1.2,60,False,269.67309554717866,202,559.6756200173586,1.255893343814688,0.5148514851485149,2.7706713862245476,291.65562794569996,-62.36571431771881
